,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,66.83956561088561,0.8659176378472146,2421.3167275905607,11.291527859096107,0.00015645027160644532,8.562181807505847e-06,1.0,1.373291015625e-05,1.3123854584238895e-06,2489.454945516586,11.042034744077748,0.8717577934265137,0.007862553687070936,0.02224841117858887,0.0012932550921854024
1,32.7020025730133,0.2689646918083282,1225.2865207195282,13.398172754326875,0.00015482902526855468,8.11604298755892e-06,2.0,1.926422119140625e-05,3.1241022739982016e-06,1259.0845816135406,13.766660690532856,0.8715775489807129,0.0060796799598924105,0.0321617603302002,0.0041030535055245135
1,21.95322952270508,0.160257234390329,865.9849615573883,12.330568397693353,0.0001555919647216797,7.173586766373535e-06,3.0,1.654624938964844e-05,1.595802357738639e-06,889.0013217926025,12.58749736711098,0.8914218425750733,0.014770251095627096,0.039303922653198244,0.007810267774916241
1,16.959127473831177,0.8522285978880428,672.3075146198273,25.713165679309018,0.00015201568603515626,8.793412459128547e-06,4.0,1.621246337890625e-05,8.596304119739507e-07,690.3873310089111,26.492327487772037,0.905625867843628,0.02104853193032245,0.04572548866271973,0.00787178477842976
1,13.455566501617431,0.4465352757875095,554.3057550430298,23.88365651925067,0.00015745162963867187,7.06177961753175e-06,5.0,1.7261505126953126e-05,1.3550064314253637e-06,568.8221245765686,24.258744505544602,0.8964173793792725,0.005734677253399638,0.04811944961547852,0.010080451588280819
1,11.246938514709473,0.41849433923718876,447.7276758670807,28.314742328547336,0.00016841888427734374,1.2957781084393065e-05,6.0,1.7452239990234376e-05,2.8729191458496227e-06,460.0577188014984,28.758144243015966,0.9197895526885986,0.02775397990479252,0.04592738151550293,0.009761255261791035
1,9.713082551956177,0.25286571882646613,405.7975649833679,21.27017352187978,0.0001597881317138672,4.9823208464043e-06,7.0,1.6927719116210938e-05,9.5367431640625e-07,416.53744196891785,21.509033228608118,0.9078547954559326,0.010254851710867345,0.06527500152587891,0.01607033346327206
1,8.336576366424561,0.18909104511349192,355.0896706581116,15.848235661250493,0.0001613616943359375,6.100441486332854e-06,8.0,1.697540283203125e-05,7.614478789649636e-07,364.48631291389466,16.05720111467475,0.9273743629455566,0.029951153424416125,0.08198676109313965,0.013568847812835324
1,7.559908437728882,0.1867588166390588,334.9509130954742,25.41827806051185,0.00016417503356933594,8.88025196633513e-06,9.0,1.6927719116210938e-05,1.1680077279964342e-06,343.5663157463074,25.609356544530982,0.9065537452697754,0.016021461430484822,0.08684821128845215,0.030814246427993554
1,6.938921022415161,0.5488004749562644,300.54698543548585,26.261178995450717,0.00016775131225585938,8.3864391821844e-06,10.0,1.8978118896484374e-05,1.1258810952298731e-06,308.5986852645874,26.791189569646914,0.9305783748626709,0.025056693704840274,0.07885398864746093,0.030984039361962718
1,6.272323656082153,0.3028176359149269,270.3587128162384,16.758055919935718,0.0001663684844970703,1.6303717222673806e-05,11.0,1.8310546875e-05,1.3102180160554968e-06,277.6990879535675,17.04438103524343,0.9283810138702393,0.042044467851194194,0.0799950122833252,0.014759800309971736
1,5.998796033859253,0.6290351695255414,264.2156350135803,21.884277302896948,0.00016660690307617186,4.546861713278277e-06,12.0,1.9168853759765626e-05,1.3123854584238897e-06,271.43935537338257,22.653939035491554,1.0413470268249512,0.1669180847329694,0.11526894569396973,0.02844271151001132
1,5.612819766998291,0.6552563484832167,247.0498044013977,21.125175512654167,0.0001674652099609375,1.0028612116859822e-05,13.0,2.002716064453125e-05,1.3486991523486091e-06,253.76367740631105,21.7955306802547,0.9649818420410157,0.0574379580943089,0.08366956710815429,0.012485418222114122
1,5.05992283821106,0.3421849333875417,236.65686197280883,15.91810569611075,0.0001766204833984375,1.1531180572656129e-05,14.0,2.0170211791992186e-05,1.3015121520954303e-06,242.79028224945068,16.249627591007137,0.9420424938201905,0.024793406533287626,0.08354854583740234,0.029696949857661945
1,4.809567642211914,0.43051649373046785,216.28992838859557,16.58474001937216,0.00017242431640625,8.958005046091606e-06,15.0,2.09808349609375e-05,2.3662368346785554e-06,222.2267432689667,17.006360406392275,0.9492427349090576,0.037763387207545754,0.12674403190612793,0.03954181726584647
1,4.6465026378631595,0.5922808071106281,212.08467321395875,18.106679049136368,0.00017414093017578124,7.529272317421109e-06,16.0,2.4366378784179688e-05,1.9761434350111102e-06,217.91516604423524,18.733548774636258,1.0235537528991698,0.13693162284368857,0.10907659530639649,0.0396298081152587
1,4.282573270797729,0.4702880905203982,196.10661282539368,13.713817746961164,0.00017457008361816407,5.4846638238947335e-06,17.0,2.593994140625e-05,4.289547142210184e-06,201.6037910938263,14.227243504555158,0.995849609375,0.12899218901252912,0.15579099655151368,0.05764307340502796
1,4.1130530834198,0.4901196432165717,193.50138144493104,20.023052439349566,0.00018134117126464844,8.159699535624116e-06,18.0,2.2602081298828124e-05,1.8575240307600453e-06,198.76281642913818,20.58979495435169,0.9584881782531738,0.05529186286320268,0.11695375442504882,0.05013724305171574
1,3.7951573371887206,0.318747046780691,184.9087252140045,22.13185874999003,0.00017919540405273438,1.2501184402848374e-05,19.0,2.3126602172851562e-05,1.922192036699903e-06,189.78342967033387,22.439854724064844,0.9331933975219726,0.020760928946107735,0.09898881912231446,0.04295704105032865
1,3.782955360412598,0.4637027930145576,173.5512502193451,18.002342437257777,0.00017938613891601562,9.151361046731162e-06,20.0,2.3555755615234374e-05,4.658018138561766e-06,178.6076238155365,18.544176716686575,1.0433827877044677,0.15379884081747366,0.17123517990112305,0.04490805274926601
1,3.5431514739990235,0.42580226338370725,166.79367995262146,14.141307153502728,0.00018887519836425782,2.692145908302658e-05,21.0,2.17437744140625e-05,2.0675166500738907e-06,171.55808095932008,14.77669337834254,1.0012077808380127,0.16805057687829236,0.15318794250488282,0.07270410021246487
1,3.4838188171386717,0.4449429826891683,162.44756259918213,11.689991486346148,0.00018143653869628906,9.022182430469752e-06,22.0,2.2029876708984376e-05,2.5489611169632146e-06,167.29249415397643,12.308586644995724,1.0528894424438477,0.18420632764056494,0.23522958755493165,0.07456484137168394
1,3.2566152572631837,0.3259588734640215,154.9018340587616,14.132174173645947,0.0001880168914794922,9.58816256243003e-06,23.0,2.255439758300781e-05,1.6135143581093436e-06,159.37419486045837,14.427870015404734,0.9910248279571533,0.10818341890303698,0.15415940284729004,0.063404909706422
