,IO,compute,conclude,n,prepare,total,universe,wait
0,7.178978681564331,242.72304368019104,0.0001518726348876953,1.0,1.3113021850585938e-05,251.10180115699768,0.8612351417541504,0.020674943923950195
1,3.261838674545288,120.63320350646973,0.00014710426330566406,2.0,1.7881393432617188e-05,124.83177208900452,0.884087085723877,0.03163909912109375
2,2.1805944442749023,84.99971175193787,0.000141143798828125,3.0,1.6927719116210938e-05,88.40840792655945,0.8752651214599609,0.040712833404541016
3,1.6313729286193848,63.62944960594177,0.00015306472778320312,4.0,1.7881393432617188e-05,66.25017404556274,0.8891429901123047,0.04426312446594238
4,1.3239080905914307,52.93045091629028,0.00014591217041015625,5.0,1.6927719116210938e-05,55.51006507873535,0.8958930969238281,0.05093193054199219
5,1.087956190109253,44.31735348701477,0.00015091896057128906,6.0,1.6927719116210938e-05,46.40652298927307,0.907426118850708,0.06863594055175781
6,0.9680302143096924,38.946675539016724,0.00015401840209960938,7.0,1.7881393432617188e-05,40.939288854599,0.9238989353179932,0.05048084259033203
7,0.8182923793792725,33.66684317588806,0.00015497207641601562,8.0,1.811981201171875e-05,35.52776908874512,0.9069499969482422,0.10099983215332031
8,0.7530937194824219,33.1488082408905,0.00015401840209960938,9.0,1.5974044799804688e-05,34.91963791847229,0.9121358394622803,0.07424807548522949
9,0.6666691303253174,27.28748655319214,0.0001571178436279297,10.0,1.71661376953125e-05,28.979882955551147,0.8950290679931641,0.08695292472839355
10,0.597609281539917,26.04924774169922,0.00015592575073242188,11.0,1.5020370483398438e-05,27.65966296195984,0.9300720691680908,0.05904388427734375
11,0.5735647678375244,26.053269863128662,0.00016307830810546875,12.0,1.71661376953125e-05,27.63543391227722,0.9206299781799316,0.06306600570678711
12,0.5237443447113037,22.654608011245728,0.00016379356384277344,13.0,1.71661376953125e-05,24.212330102920532,0.9226059913635254,0.06846809387207031
13,0.47426939010620117,22.034592151641846,0.0001628398895263672,14.0,1.811981201171875e-05,23.551612854003906,0.9423010349273682,0.06833004951477051
14,0.4457128047943115,21.02343440055847,0.00016188621520996094,15.0,1.6927719116210938e-05,22.510833978652954,0.919403076171875,0.10382604598999023
15,0.4272146224975586,20.48029088973999,0.00015997886657714844,16.0,1.6927719116210938e-05,21.967090129852295,0.9314990043640137,0.07802796363830566
16,0.39589595794677734,18.314997673034668,0.00019502639770507812,17.0,1.7881393432617188e-05,19.793812036514282,0.9559760093688965,0.07914185523986816
17,0.37525343894958496,17.743483066558838,0.0001780986785888672,18.0,1.9073486328125e-05,19.221998929977417,0.9287729263305664,0.12883305549621582
18,0.3611490726470947,16.969423532485962,0.0001780986785888672,19.0,1.8835067749023438e-05,18.40573000907898,0.9347000122070312,0.07914400100708008
19,0.34316396713256836,15.995722532272339,0.00017380714416503906,20.0,1.811981201171875e-05,17.43882703781128,0.9211318492889404,0.10356593132019043
20,0.3281362056732178,15.748022317886353,0.00016808509826660156,21.0,2.3126602172851562e-05,17.290910005569458,0.9231820106506348,0.2298271656036377
21,0.30689358711242676,14.234683752059937,0.0001709461212158203,22.0,1.6927719116210938e-05,15.73428988456726,0.9410021305084229,0.220473051071167
22,0.29790210723876953,14.200810432434082,0.0001919269561767578,23.0,1.5974044799804688e-05,15.630558967590332,0.9293379783630371,0.16993498802185059
23,0.2874016761779785,13.455020666122437,0.00017404556274414062,24.0,1.811981201171875e-05,15.05313515663147,0.942000150680542,0.31567907333374023
0,6.9920618534088135,241.36945056915283,0.0001628398895263672,1.0,1.4066696166992188e-05,249.55210900306702,0.8658661842346191,0.02102494239807129
1,3.2691891193389893,120.11166954040527,0.00014591217041015625,2.0,1.5974044799804688e-05,124.58617997169495,0.8703720569610596,0.030411958694458008
2,2.1895713806152344,85.57691669464111,0.00015306472778320312,3.0,1.71661376953125e-05,88.75966501235962,0.8954048156738281,0.04263186454772949
3,1.6354196071624756,63.81757569313049,0.00015306472778320312,4.0,1.811981201171875e-05,66.54692602157593,0.8823561668395996,0.05354595184326172
4,1.3318428993225098,52.69210076332092,0.00015497207641601562,5.0,1.811981201171875e-05,55.058907985687256,0.9214038848876953,0.05746793746948242
5,1.090775728225708,43.225749492645264,0.00016117095947265625,6.0,2.002716064453125e-05,45.271827936172485,0.8978629112243652,0.04510903358459473
6,0.9500522613525391,38.255348920822144,0.0001590251922607422,7.0,1.9073486328125e-05,40.172847032547,0.8973519802093506,0.05965089797973633
7,0.817678689956665,32.93871212005615,0.0001628398895263672,8.0,1.6927719116210938e-05,34.82178497314453,0.9405748844146729,0.08703494071960449
