,IO,compute,conclude,n,prepare,total,universe,wait
0,6.7703258991241455,0.11542725563049316,7.104873657226562e-05,1.0,5.9604644775390625e-06,7.839375972747803,0.8621029853820801,0.03794503211975098
1,3.161972999572754,0.0574183464050293,8.392333984375e-05,2.0,6.9141387939453125e-06,4.142672061920166,0.8679511547088623,0.029599905014038086
2,2.109391689300537,0.040200233459472656,7.796287536621094e-05,3.0,6.198883056640625e-06,3.098900079727173,0.880047082901001,0.036704063415527344
3,1.5791218280792236,0.02887892723083496,8.0108642578125e-05,4.0,7.152557373046875e-06,2.564112901687622,0.8805680274963379,0.04833698272705078
4,1.2717065811157227,0.023409128189086914,8.106231689453125e-05,5.0,7.152557373046875e-06,2.2672300338745117,0.8923342227935791,0.05755019187927246
5,1.0612916946411133,0.01954483985900879,9.512901306152344e-05,6.0,8.821487426757812e-06,2.0473620891571045,0.8929910659790039,0.06356310844421387
6,0.9093561172485352,0.017518281936645508,9.107589721679688e-05,7.0,6.9141387939453125e-06,1.9111452102661133,0.9066731929779053,0.06444501876831055
7,0.7994258403778076,0.015561819076538086,7.891654968261719e-05,8.0,8.821487426757812e-06,1.8213720321655273,0.9013421535491943,0.09161591529846191
8,0.7100880146026611,0.014127254486083984,8.606910705566406e-05,9.0,7.867813110351562e-06,1.7327079772949219,0.9145312309265137,0.08535218238830566
9,0.642371416091919,0.013244152069091797,8.392333984375e-05,10.0,7.867813110351562e-06,1.6776151657104492,0.9117910861968994,0.09679913520812988
10,0.5900993347167969,0.013007164001464844,9.512901306152344e-05,11.0,1.0967254638671875e-05,1.6385431289672852,0.9192781448364258,0.10563206672668457
11,0.5445113182067871,0.012413978576660156,8.797645568847656e-05,12.0,9.059906005859375e-06,1.604586124420166,0.9326088428497314,0.10467815399169922
12,0.5058166980743408,0.011260032653808594,9.298324584960938e-05,13.0,9.059906005859375e-06,1.571700096130371,0.9203190803527832,0.11053586006164551
13,0.4689321517944336,0.010361194610595703,9.512901306152344e-05,14.0,8.106231689453125e-06,1.5541539192199707,0.9297738075256348,0.1280689239501953
14,0.44148921966552734,0.010252237319946289,9.417533874511719e-05,15.0,1.0013580322265625e-05,1.5451850891113281,0.9267611503601074,0.15174603462219238
15,0.4105813503265381,0.00918269157409668,0.00010514259338378906,16.0,9.059906005859375e-06,1.518671989440918,0.9176828861236572,0.15594220161437988
16,0.38323974609375,0.008590936660766602,0.00011920928955078125,17.0,1.0967254638671875e-05,1.488023042678833,0.9101338386535645,0.16882014274597168
