,IO,compute,conclude,n,prepare,total,universe,wait
0,6.3687872886657715,0.12127876281738281,7.915496826171875e-05,1.0,6.9141387939453125e-06,7.390152931213379,0.847667932510376,0.017642974853515625
1,3.175130844116211,0.05982160568237305,8.702278137207031e-05,2.0,6.9141387939453125e-06,4.8080079555511475,1.520108938217163,0.025227069854736328
2,2.1282124519348145,0.040418148040771484,7.200241088867188e-05,3.0,7.152557373046875e-06,3.0991950035095215,0.8690099716186523,0.032980918884277344
3,1.5968658924102783,0.030328989028930664,7.510185241699219e-05,4.0,8.821487426757812e-06,2.58105206489563,0.8989808559417725,0.044003963470458984
4,1.277526617050171,0.024025917053222656,8.296966552734375e-05,5.0,7.867813110351562e-06,2.2292861938476562,0.8687570095062256,0.048750877380371094
5,1.0676460266113281,0.020564556121826172,8.320808410644531e-05,6.0,7.867813110351562e-06,2.040482997894287,0.8822441101074219,0.057106971740722656
6,0.9156339168548584,0.01869988441467285,8.702278137207031e-05,7.0,7.152557373046875e-06,1.9345180988311768,0.8963329792022705,0.06609797477722168
7,0.7994542121887207,0.01571035385131836,8.082389831542969e-05,8.0,9.059906005859375e-06,1.7936060428619385,0.8820521831512451,0.08114004135131836
8,0.7097196578979492,0.014510154724121094,9.298324584960938e-05,9.0,1.0013580322265625e-05,1.717607021331787,0.9019849300384521,0.0789480209350586
9,0.6484966278076172,0.013747215270996094,8.797645568847656e-05,10.0,9.059906005859375e-06,1.6692719459533691,0.9166498184204102,0.07920694351196289
10,0.5901918411254883,0.013243675231933594,9.608268737792969e-05,11.0,9.059906005859375e-06,1.617685079574585,0.8977720737457275,0.10198402404785156
11,0.5393779277801514,0.012333154678344727,9.799003601074219e-05,12.0,8.821487426757812e-06,1.591737985610962,0.902501106262207,0.12156295776367188
12,0.5019328594207764,0.01104736328125,9.799003601074219e-05,13.0,7.867813110351562e-06,1.5711050033569336,0.9082529544830322,0.12604689598083496
13,0.47974252700805664,0.011716604232788086,9.799003601074219e-05,14.0,7.867813110351562e-06,1.5528361797332764,0.9161739349365234,0.12540793418884277
14,0.44439077377319336,0.010675430297851562,9.512901306152344e-05,15.0,6.9141387939453125e-06,1.5155658721923828,0.9225139617919922,0.12343001365661621
15,0.41228342056274414,0.009401082992553711,0.000102996826171875,16.0,9.059906005859375e-06,1.4898128509521484,0.8942680358886719,0.1563401222229004
16,0.38431882858276367,0.008799076080322266,0.0001251697540283203,17.0,1.0013580322265625e-05,1.4956419467926025,0.9041600227355957,0.18314218521118164
17,0.36490368843078613,0.008833885192871094,0.00011682510375976562,18.0,9.059906005859375e-06,1.4714159965515137,0.9532790184020996,0.1258389949798584
18,0.3485701084136963,0.007927179336547852,0.00010895729064941406,19.0,9.059906005859375e-06,1.462475061416626,0.9027872085571289,0.18634295463562012
19,0.32825636863708496,0.007779836654663086,0.0001049041748046875,20.0,1.0013580322265625e-05,1.4556059837341309,0.9003942012786865,0.1961832046508789
20,0.3130347728729248,0.00751185417175293,0.00011181831359863281,21.0,9.059906005859375e-06,1.461249828338623,0.9050109386444092,0.21824908256530762
21,0.3018672466278076,0.0072596073150634766,0.00011396408081054688,22.0,1.0967254638671875e-05,1.4935798645019531,0.9106738567352295,0.23324203491210938
22,0.2912726402282715,0.006826877593994141,0.00011801719665527344,23.0,1.1920928955078125e-05,1.483992099761963,0.9126760959625244,0.2559370994567871
23,0.2760965824127197,0.0062329769134521484,0.00011920928955078125,24.0,1.0967254638671875e-05,1.4538071155548096,0.9113678932189941,0.24132990837097168
0,6.362157344818115,0.12120962142944336,7.104873657226562e-05,1.0,5.9604644775390625e-06,7.388706922531128,0.8487200736999512,0.016588926315307617
1,3.1777305603027344,0.06060171127319336,8.0108642578125e-05,2.0,7.152557373046875e-06,4.7553510665893555,1.447587013244629,0.024055004119873047
2,2.1276533603668213,0.04146599769592285,7.891654968261719e-05,3.0,5.9604644775390625e-06,3.097356081008911,0.8787460327148438,0.03098607063293457
3,1.6003758907318115,0.03057694435119629,8.20159912109375e-05,4.0,6.198883056640625e-06,2.556652069091797,0.8648769855499268,0.044541120529174805
4,1.2797355651855469,0.02561640739440918,7.891654968261719e-05,5.0,5.9604644775390625e-06,2.2653861045837402,0.904202938079834,0.04746389389038086
5,1.0755257606506348,0.0204770565032959,8.20159912109375e-05,6.0,5.9604644775390625e-06,2.042978048324585,0.8846340179443359,0.05300092697143555
6,0.9152984619140625,0.01787090301513672,8.392333984375e-05,7.0,5.9604644775390625e-06,1.924504041671753,0.9246480464935303,0.05720710754394531
7,0.8348400592803955,0.015516519546508789,8.702278137207031e-05,8.0,5.9604644775390625e-06,1.8216230869293213,0.8977758884429932,0.058892011642456055
8,0.7137856483459473,0.015236139297485352,8.392333984375e-05,9.0,5.9604644775390625e-06,1.7176940441131592,0.889807939529419,0.08336901664733887
9,0.6422281265258789,0.013636350631713867,8.988380432128906e-05,10.0,6.9141387939453125e-06,1.6649329662322998,0.9103147983551025,0.08961796760559082
10,0.5848388671875,0.012561321258544922,9.298324584960938e-05,11.0,8.106231689453125e-06,1.632728099822998,0.920536994934082,0.10494589805603027
11,0.5719032287597656,0.012040138244628906,9.298324584960938e-05,12.0,6.9141387939453125e-06,1.6102020740509033,0.8949019908905029,0.11215591430664062
12,0.5064644813537598,0.011693716049194336,9.202957153320312e-05,13.0,9.059906005859375e-06,1.5559768676757812,0.9137258529663086,0.11046504974365234
13,0.464186429977417,0.010916709899902344,0.00010609626770019531,14.0,6.9141387939453125e-06,1.5419988632202148,0.9112229347229004,0.13785696029663086
14,0.44220995903015137,0.010558843612670898,9.608268737792969e-05,15.0,6.9141387939453125e-06,1.5254180431365967,0.9223980903625488,0.13452506065368652
15,0.42188334465026855,0.010608911514282227,0.00010204315185546875,16.0,6.9141387939453125e-06,1.536742925643921,0.927077054977417,0.1526200771331787
16,0.3902101516723633,0.009388923645019531,0.00011515617370605469,17.0,8.106231689453125e-06,1.4884979724884033,0.9135081768035889,0.1564960479736328
17,0.36595964431762695,0.008906841278076172,0.00011086463928222656,18.0,5.9604644775390625e-06,1.4651319980621338,0.9032289981842041,0.17049312591552734
18,0.3496215343475342,0.008117914199829102,0.0001049041748046875,19.0,6.198883056640625e-06,1.491396188735962,0.9144258499145508,0.17839694023132324
19,0.3367481231689453,0.007922649383544922,0.00010395050048828125,20.0,7.867813110351562e-06,1.4523158073425293,0.8964970111846924,0.19510507583618164
20,0.3143737316131592,0.007406711578369141,0.00010585784912109375,21.0,7.152557373046875e-06,1.4788000583648682,0.9121508598327637,0.2190999984741211
