,IO,compute,conclude,n,prepare,total,universe,wait
0,67.89584493637085,2440.045607805252,0.00014400482177734375,1.0,1.811981201171875e-05,2509.801412820816,0.9303691387176514,0.5095901489257812
1,34.307048082351685,1254.5784494876862,0.00015020370483398438,2.0,1.9788742065429688e-05,1290.7268950939178,0.9344229698181152,0.5511870384216309
2,22.938732862472534,838.5108225345612,0.00014281272888183594,3.0,2.002716064453125e-05,863.0777020454407,0.9182660579681396,0.611889123916626
3,17.30400276184082,658.441887140274,0.00015497207641601562,4.0,2.002716064453125e-05,677.6307218074799,0.9142551422119141,0.8876941204071045
4,13.798350811004639,533.1227650642395,0.00014495849609375,5.0,2.002716064453125e-05,548.9834880828857,0.9288718700408936,1.0235300064086914
5,11.639731645584106,452.68262696266174,0.0001590251922607422,6.0,2.002716064453125e-05,466.4290280342102,0.9569878578186035,1.0804479122161865
6,9.927688360214233,381.73897981643677,0.00015306472778320312,7.0,2.09808349609375e-05,394.02442598342896,0.92525315284729,1.3385169506072998
7,8.735740184783936,347.24094009399414,0.00015497207641601562,8.0,2.09808349609375e-05,358.73010301589966,0.9474329948425293,1.7076008319854736
8,7.889208793640137,313.53873014450073,0.00015592575073242188,9.0,2.09808349609375e-05,323.92453813552856,0.9167170524597168,1.523576021194458
9,7.02933406829834,274.20649433135986,0.00017213821411132812,10.0,2.09808349609375e-05,284.9255938529968,0.9576289653778076,2.360224962234497
10,6.400083303451538,260.74184823036194,0.00015592575073242188,11.0,2.09808349609375e-05,269.98295998573303,0.939967155456543,1.7640058994293213
11,5.933583974838257,243.30803990364075,0.000164031982421875,12.0,2.002716064453125e-05,252.2720549106598,0.9532098770141602,1.9743950366973877
12,5.59209680557251,231.69528007507324,0.000164031982421875,13.0,2.002716064453125e-05,240.67005491256714,0.9438130855560303,2.3591530323028564
13,5.182008981704712,223.06749749183655,0.00016498565673828125,14.0,1.8835067749023438e-05,231.72167706489563,0.9414768218994141,2.452383041381836
14,4.7980310916900635,216.0866186618805,0.00016808509826660156,15.0,1.7881393432617188e-05,224.52486610412598,0.9433929920196533,2.6134819984436035
15,4.539722442626953,193.78673768043518,0.00015997886657714844,16.0,2.002716064453125e-05,201.27125906944275,0.9646251201629639,1.9010241031646729
16,4.318408966064453,188.82037568092346,0.0001850128173828125,17.0,2.09808349609375e-05,197.23051404953003,0.9509539604187012,3.055446147918701
17,4.046231508255005,176.64234447479248,0.0001900196075439453,18.0,2.193450927734375e-05,184.7254078388214,0.9598262310028076,2.9675281047821045
18,3.9046316146850586,171.67134761810303,0.0001990795135498047,19.0,2.09808349609375e-05,179.98407697677612,0.94586181640625,3.094825029373169
19,3.74143385887146,156.9008629322052,0.00019788742065429688,20.0,2.193450927734375e-05,164.9769229888916,0.9892661571502686,3.2494540214538574
20,3.655369520187378,148.97713994979858,0.0001819133758544922,21.0,2.2172927856445312e-05,157.23043990135193,0.9986069202423096,3.4883909225463867
21,3.5673296451568604,142.6603558063507,0.00017595291137695312,22.0,2.2172927856445312e-05,150.6715190410614,0.9889168739318848,3.3350460529327393
22,3.3785598278045654,155.09365606307983,0.00017189979553222656,23.0,2.09808349609375e-05,163.3269350528717,0.9783010482788086,3.719998836517334
23,3.4689598083496094,143.01973009109497,0.00018978118896484375,24.0,1.9073486328125e-05,151.62260007858276,1.015117883682251,3.9895339012145996
0,68.40224123001099,2463.332491874695,0.0001609325408935547,1.0,1.6927719116210938e-05,2534.1923828125,0.9285941123962402,1.1326351165771484
1,34.26615881919861,1253.2377207279205,0.0001499652862548828,2.0,2.09808349609375e-05,1295.5336751937866,0.9930329322814941,6.923710823059082
2,22.9621102809906,870.280534029007,0.00015401840209960938,3.0,2.09808349609375e-05,897.6826288700104,0.9131040573120117,3.440993070602417
3,17.550625801086426,688.314169883728,0.00015497207641601562,4.0,2.1219253540039062e-05,706.9799160957336,0.9619841575622559,0.04959607124328613
4,13.727426290512085,527.1902632713318,0.00017905235290527344,5.0,2.002716064453125e-05,544.8768539428711,0.973034143447876,2.8784990310668945
5,11.634222030639648,454.3588993549347,0.00016880035400390625,6.0,2.193450927734375e-05,468.6323239803314,0.9337100982666016,1.6312241554260254
6,9.993422985076904,403.9648451805115,0.0001609325408935547,7.0,2.09808349609375e-05,415.12600898742676,1.0065629482269287,0.07456398010253906
7,8.899594068527222,352.64821577072144,0.00014591217041015625,8.0,1.9073486328125e-05,362.7233259677887,0.9725008010864258,0.12140393257141113
8,7.9077043533325195,339.51293873786926,0.00015497207641601562,9.0,2.193450927734375e-05,348.5815770626068,0.9801509380340576,0.09031891822814941
9,7.009814023971558,335.4303388595581,0.00019502639770507812,10.0,1.8835067749023438e-05,343.6740891933441,1.0149362087249756,0.1285099983215332
10,6.414669990539551,303.37290716171265,0.00016999244689941406,11.0,1.71661376953125e-05,311.0207989215851,1.0342140197753906,0.11795496940612793
11,5.954911947250366,279.13922572135925,0.0001659393310546875,12.0,1.811981201171875e-05,286.37717485427856,1.0139968395233154,0.14713001251220703
12,5.471454620361328,265.09555768966675,0.00017189979553222656,13.0,2.193450927734375e-05,271.82211112976074,1.0170412063598633,0.1392819881439209
13,5.106533527374268,255.9101161956787,0.00017404556274414062,14.0,2.002716064453125e-05,262.3226230144501,1.0454339981079102,0.14580082893371582
14,4.79630970954895,256.50393414497375,0.00019407272338867188,15.0,1.9073486328125e-05,262.62326979637146,1.0534250736236572,0.1642458438873291
15,4.51472020149231,242.66094255447388,0.00018286705017089844,16.0,2.3126602172851562e-05,248.53027987480164,1.0697219371795654,0.19269013404846191
