,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,67.85965809822082,0.3270152831892832,2423.008194971085,32.25147911877641,0.00015134811401367186,9.22374896714841e-06,1.0,1.7070770263671874e-05,7.651713626804929e-07,2492.826085281372,32.75334340362197,0.9281384468078613,0.009581850129259616,0.6193204402923584,0.2881057919353681
1,34.434877920150754,0.4014078834077806,1261.1177982330323,21.559904852389543,0.00014967918395996093,4.543735217884672e-06,2.0,1.9359588623046876e-05,1.521028319142969e-06,1298.5328561782837,21.555065694555104,0.9517940044403076,0.026689025193944088,1.8301893711090087,2.847399491630852
1,23.165445280075073,0.5018152814096491,870.1113628864289,35.28240103473073,0.00014700889587402344,6.867945032591517e-06,3.0,1.9788742065429688e-05,1.6689300537109375e-06,895.5807922363281,35.739024027523485,0.9323936462402344,0.015472393406312299,1.2210492134094237,1.2418797278870692
1,17.33887872695923,0.13833673488556136,664.7080957889557,18.69897753426342,0.00015316009521484374,4.2702890734173036e-06,4.0,2.0074844360351563e-05,1.0171284202433368e-06,683.6112813472748,18.73036002118355,0.9421244621276855,0.017589613150994853,0.4808260440826416,0.4009404398029396
1,13.993554925918579,0.4383214842878055,542.5525308609009,18.710922341298943,0.0001597881317138672,1.2709521760347953e-05,5.0,1.9598007202148438e-05,5.936574744219175e-07,558.9897804260254,18.8063728098612,0.949536657333374,0.01947293211225322,1.3690474033355713,0.8473429175109118
1,11.726458835601807,0.17651912537667414,464.1620297431946,10.106192286431703,0.00015420913696289061,9.636653640808207e-06,6.0,2.0313262939453126e-05,9.141106373157888e-07,477.66047077178956,9.68575104333143,0.9788193702697754,0.06726691637925755,0.7132901668548584,0.668768603352608
1,10.11485834121704,0.25358559832016236,408.77789335250856,22.1353350796224,0.00015516281127929686,6.917015661045022e-06,7.0,2.1219253540039062e-05,4.1295309247228556e-07,420.315337562561,22.02746173674152,1.0040741920471192,0.04685776502152184,0.3312056541442871,0.5631433849191392
1,8.972846746444702,0.3251908918325541,359.2323977470398,17.051448366084674,0.00015587806701660155,9.59379298397773e-06,8.0,1.8978118896484374e-05,1.2683330610533129e-06,369.7043543815613,17.161931430963747,0.9792023658752441,0.038906812394125606,0.4272441387176514,0.7157955024366645
1,7.937233400344849,0.13821533115013196,339.1912438392639,16.76143503935985,0.0001614093780517578,1.049041748046875e-05,9.0,2.0551681518554688e-05,1.5488034981643404e-06,348.70609188079834,16.477598501265675,0.999801778793335,0.05265523269031543,0.37430682182312014,0.6424835209396947
1,7.132322502136231,0.17235824523143678,329.2644439697266,31.56125394561772,0.00017528533935546876,1.1332283613214835e-05,10.0,1.9741058349609374e-05,1.135933804471168e-06,338.1374060153961,30.54427676898223,1.0343899726867676,0.05971211981591881,0.5603049755096435,1.006373428279753
1,6.450361919403076,0.08378510776579383,303.23406143188475,31.415302355265638,0.00016536712646484376,7.2973224396901194e-06,11.0,2.0074844360351563e-05,1.8498577824850865e-06,311.2762686252594,30.98463467632166,1.0387648582458495,0.0730675160476077,0.4585878372192383,0.7298268894140539
1,5.980982685089112,0.11379574183820751,285.0584667682648,27.405864464594245,0.00016736984252929688,9.130217618401817e-06,12.0,1.8644332885742188e-05,1.3102180160554968e-06,292.67787861824036,26.84328800400809,1.0394131660461425,0.07683284944264905,0.49278459548950193,0.8283779557065746
1,5.569345569610595,0.22329397164593448,263.728298664093,21.475610070330305,0.00016956329345703126,9.932931194602351e-06,13.0,2.064704895019531e-05,1.3444778613921818e-06,270.9934682369232,20.604427748931343,1.0167834758758545,0.05119383827348532,0.578269624710083,0.9955794500261533
1,5.122146415710449,0.06209463431978701,256.64095215797425,20.13936414227039,0.00017333030700683594,8.781121664382409e-06,14.0,2.117156982421875e-05,1.8421596309739932e-06,263.5240366458893,19.218338442937632,1.032169771194458,0.052074542242769556,0.6191937923431396,1.0248919939747367
1,4.819470643997192,0.07842688523740905,246.1470096588135,18.70511881834128,0.00017728805541992188,1.440865082876704e-05,15.0,1.8787384033203124e-05,1.5210283191429693e-06,252.77622900009155,17.831762600135068,1.063295030593872,0.07346262384113718,0.64889497756958,1.0983266479436
1,4.557097768783569,0.0932371103563012,239.4341395378113,27.938395530067424,0.00017976760864257812,1.2273347545846702e-05,16.0,2.0265579223632812e-05,1.8000207985092997e-06,245.75471024513246,27.43454658806708,1.0704155921936036,0.06839302047410666,0.5202460765838623,0.7719553269532559
1,4.264723539352417,0.11811857620051792,232.1014835357666,25.309571506301957,0.00019478797912597656,9.147322699189604e-06,17.0,1.7833709716796874e-05,2.0606317936260127e-06,238.28910937309266,24.156189748509444,1.0702144622802734,0.06770937075615589,0.7537022590637207,1.286838431806591
1,4.052230310440064,0.024295191441583035,225.12956209182738,28.00707632896994,0.0001758575439453125,1.0082315505318358e-05,18.0,2.1839141845703124e-05,1.074207337004548e-06,231.10689496994019,26.86731499102137,1.0885798454284668,0.07930331508969969,0.7433411598205566,1.243490072601188
1,3.8890233516693113,0.05405136779419604,211.24687428474425,24.126586288745443,0.00018415451049804687,1.4073362225733883e-05,19.0,2.036094665527344e-05,9.476951081443687e-07,217.2706439971924,22.992991394436185,1.111557388305664,0.10613972586848212,0.782038402557373,1.2929097751755256
1,3.70285906791687,0.0734084036057703,205.38759994506836,28.47502119941573,0.00019459724426269532,1.3406037349351847e-05,20.0,2.1028518676757813e-05,2.2135723854894944e-06,211.13746256828307,27.269976224783274,1.1029314994812012,0.09509066437959511,0.8320859432220459,1.3524489634813286
1,3.5961645603179933,0.09011267233798732,197.49972853660583,28.0088880339356,0.00019831657409667968,1.2720698112566863e-05,21.0,2.1505355834960938e-05,9.74312626919868e-07,203.28842802047728,26.70875613077262,1.1365315437316894,0.09245615807090644,0.895327377319336,1.4499471742410837
1,3.4565945148468016,0.08968351160925742,195.07059640884398,29.780654079502778,0.00018396377563476563,1.4323580268016596e-05,22.0,2.1839141845703124e-05,1.5135355232337834e-06,200.73504633903502,28.50537917824619,1.1940845012664796,0.11772860933302817,0.861464548110962,1.3828302814510003
1,3.3180630683898924,0.08520812159035539,190.14647936820984,20.825807921413226,0.0001880645751953125,1.031473834286524e-05,23.0,2.002716064453125e-05,2.744403942399344e-06,195.8176619529724,19.547194559398985,1.1814438343048095,0.12107140203952699,0.9416164875030517,1.5531901093127247
1,3.2249131202697754,0.1576623220714618,190.95949063301086,27.287661764699624,0.00019869804382324218,1.9902311314210932e-05,24.0,1.9216537475585936e-05,8.856857119086604e-07,196.57781286239623,25.664903039119146,1.2605251312255858,0.16094740108189795,1.0001107215881349,1.6712342426209594
