,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,18.968789291381835,27.181806998150936,670.093100309372,954.3231140903582,0.00014066696166992188,6.11811991708581e-06,1.0,1.6736984252929688e-05,7.979011788693195e-07,690.8176582336425,981.515198493789,0.9344918251037597,0.016879280808421264,0.4716219902038574,0.02719543563427134
1,9.565085411071777,13.74913238272174,347.8902223587036,499.71797497314157,0.00014023780822753907,8.693945827943513e-06,2.0,1.940727233886719e-05,8.856857119086604e-07,359.1477983951569,513.5258631876229,0.9368180751800537,0.012167197119348393,0.5290874481201172,0.12413829109874203
1,6.4265752792358395,9.278067226459486,239.95335097312926,347.8346769683212,0.0001437664031982422,3.942927219519908e-06,3.0,1.9598007202148438e-05,1.1233538617505785e-06,247.97512936592102,357.10583449448313,0.9356424331665039,0.008404289717974188,0.5993847370147705,0.05540485292111189
1,4.850315427780151,6.97505118413819,183.38899974823,266.28955535751203,0.00015273094177246094,5.564916405065598e-06,4.0,1.9788742065429688e-05,1.7357134555054946e-06,189.78754730224608,273.44415440541746,0.9334831714630127,0.009903472575500977,0.48768157958984376,0.3964270078531223
1,3.8874773502349855,5.57915275234476,152.6969569206238,222.15512482353958,0.00014815330505371093,8.258373565611904e-06,5.0,1.9598007202148438e-05,1.0310053019733264e-06,158.54617357254028,227.81859060271503,0.9442272186279297,0.010367358821082875,0.9034724235534668,0.10800067082432191
1,3.2589914321899416,4.689819597467213,128.08703670501708,186.44361638268495,0.0001434326171875,4.864557047846636e-06,6.0,2.0265579223632812e-05,2.1720966289387463e-06,132.89687476158142,191.4820032671407,0.9492584228515625,0.03555308822029864,0.476926326751709,0.5648521213833082
1,2.779805135726929,3.985901658830635,107.17555837631225,152.71147189971632,0.00014529228210449218,7.2170371138132846e-06,7.0,1.9550323486328125e-05,1.572478527816882e-06,111.52769837379455,157.16863123510004,0.9517906188964844,0.024981898220574603,0.5318800449371338,0.636806673374344
1,2.458602952957153,3.5433679541231635,99.15601420402527,143.0642730512775,0.00015583038330078126,1.101715717839604e-05,8.0,1.969337463378906e-05,2.0481807322420627e-06,103.3076238155365,146.92188196341652,0.9613448143005371,0.016786536767165967,0.5798923969268799,0.6674083895286229
1,2.2105219841003416,3.1861715456643736,90.1645450592041,126.43845146359794,0.0001556396484375,1.079670315688354e-05,9.0,2.02178955078125e-05,1.9904738869420812e-06,94.14570178985596,129.97085958769492,0.9832652091979981,0.047645058859067786,0.6472302436828613,0.7373798820391828
1,1.9661619663238525,2.8166160554036663,81.48269543647766,110.1294664092443,0.00015120506286621095,5.041862445024987e-06,10.0,2.155303955078125e-05,2.716298173642371e-06,85.24445376396179,113.28613803976967,1.014173936843872,0.056194688251662565,0.6885776042938232,0.804283106532267
1,1.8045369148254395,2.6046840142967467,74.75401964187623,99.90393639846509,0.00017733573913574218,1.4351134980080133e-05,11.0,1.9741058349609374e-05,1.9177510788145262e-06,78.47375812530518,103.00773898676896,1.0094058513641357,0.061029383225455376,0.8043647766113281,0.9462293876568004
1,1.6471734523773194,2.3653321801827545,70.39734783172608,90.80195271104766,0.0001652240753173828,8.86166932108202e-06,12.0,1.9979476928710937e-05,1.5850801600069678e-06,74.03345184326172,93.7454126096338,1.0359962463378907,0.08178145986217529,0.8747472286224365,1.0343982109764602
1,1.5321611404418944,2.212035581603161,67.01082553863526,87.96861683738003,0.00018143653869628906,1.4958747218452846e-05,13.0,2.0837783813476564e-05,8.856857119086604e-07,70.68137774467468,90.76994181325229,1.0524847984313965,0.08188456389565162,0.939516830444336,1.1115598885828144
1,1.4303095817565918,2.071245871663477,64.3656192779541,83.91069532810012,0.00017538070678710938,9.438786488767738e-06,14.0,2.0599365234375e-05,1.7406189201778392e-06,68.04052267074584,86.64423788145278,1.0644108772277832,0.10085645953464809,1.0931452751159667,1.3091242650921742
1,1.3519445419311524,1.9590443392394508,60.71339750289917,78.93365596161475,0.00018105506896972656,1.4426392808844365e-05,15.0,2.079010009765625e-05,1.0446978712180444e-06,64.34750151634216,81.53297736061586,1.0612655639648438,0.09892848270456914,1.1246939659118653,1.3520465393036
1,1.2660269737243652,1.845517422170148,58.594513463973996,76.90121916193188,0.00017185211181640624,1.2036478789519024e-05,16.0,2.0599365234375e-05,1.087356019114626e-06,62.25723314285278,79.50840122751852,1.065443181991577,0.09856672177842811,1.222104549407959,1.446288192399439
1,1.196813201904297,1.7437862460715245,56.61353006362915,74.45813149583212,0.00017933845520019532,1.3675752876380537e-05,17.0,2.040863037109375e-05,1.2794883599280108e-06,60.21771583557129,76.96988390495281,1.0831885814666748,0.11660759626834225,1.219407033920288,1.4562708355861844
1,1.1432316780090332,1.6646316195632695,54.59632730484009,71.56794958999758,0.00017843246459960937,1.7751860338582755e-05,18.0,1.9979476928710937e-05,2.5310577444248605e-06,58.11438956260681,73.82493916091393,1.0706067562103272,0.11542664026481078,1.2081778049468994,1.4349968523666687
1,1.0978782653808594,1.5916517776020354,51.161939239501955,65.68071599000298,0.00017113685607910155,1.259269969450539e-05,19.0,2.079010009765625e-05,1.4145276045028042e-06,54.815408039093015,68.17618635227483,1.095959234237671,0.13275987640065567,1.350330638885498,1.6042879560323868
1,1.0501235485076905,1.5296176015217497,49.472321128845216,64.21983813727961,0.00018444061279296876,5.824444383469571e-06,20.0,1.8930435180664064e-05,1.2683330610533129e-06,53.15336141586304,66.69888891947274,1.0790430068969727,0.10259868410918141,1.3607742309570312,1.5888567582894801
1,1.0153178215026855,1.4939843350470319,47.44318675994873,61.361974045663125,0.00018253326416015626,1.5013367670471607e-05,21.0,2.0456314086914062e-05,5.936574744219175e-07,51.098274612426756,63.68588246061565,1.0976760387420654,0.11359640265863191,1.4009810924530028,1.6332428199637683
1,0.9845197677612305,1.4230735055562793,45.39605031013489,59.05748466095173,0.00018644332885742188,1.6308597635901152e-05,22.0,2.09808349609375e-05,1.9073486328125e-06,48.96893162727356,61.0259025733095,1.0979486465454102,0.09535822892723052,1.3526219367980956,1.6143463505194933
1,0.9589802742004394,1.3996729316809633,44.963312244415285,57.96266221674666,0.0001934528350830078,1.4905070745679001e-05,23.0,2.1219253540039062e-05,2.2302015940987716e-06,48.76899337768555,60.42763977990902,1.1067604064941405,0.096074815034584,1.6074546337127686,1.8745670950486832
1,1.0047970294952393,1.486414834482801,44.59378833770752,56.52805118949136,0.00020594596862792968,3.3607718351061193e-06,24.0,2.160072326660156e-05,1.5414457202190984e-06,48.57741222381592,59.18912481768136,1.1629669189453125,0.11935220107105343,1.670274829864502,1.9770725464309056
