1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 1.600000000000000000e+01 2.400000000000000000e+01 3.200000000000000000e+01 4.000000000000000000e+01 4.800000000000000000e+01 5.600000000000000000e+01 6.400000000000000000e+01 7.200000000000000000e+01
1.005717992782592773e+00 5.470249652862548828e-01 8.153629302978515625e-01 1.204190969467163086e+00 1.209254980087280273e+00 1.310827016830444336e+00 1.324475049972534180e+00 9.111499786376953125e-01 1.895101785659790039e+00 1.170612812042236328e+00 1.301589965820312500e+00 9.501290321350097656e-01
9.387199878692626953e-01 9.489381313323974609e-01 9.698038101196289062e-01 9.989340305328369141e-01 1.001703023910522461e+00 9.922220706939697266e-01 1.007010936737060547e+00 1.048138141632080078e+00 1.065854072570800781e+00 1.080956935882568359e+00 1.093261003494262695e+00 1.140607833862304688e+00
1.257030963897705078e-01 6.235289573669433594e-02 3.219079971313476562e-02 1.802301406860351562e-02 1.003432273864746094e-02 6.237983703613281250e-03 4.581451416015625000e-03 3.963708877563476562e-03 3.389358520507812500e-03 3.288030624389648438e-03 2.722978591918945312e-03 2.532482147216796875e-03
7.140720129013061523e+00 3.207752704620361328e+00 1.629825353622436523e+00 8.664507865905761719e-01 4.562196731567382812e-01 3.017942905426025391e-01 2.293589115142822266e-01 1.878447532653808594e-01 1.553716659545898438e-01 1.322617530822753906e-01 1.388800144195556641e-01 1.209411621093750000e-01
