1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01
2.001690864562988281e-02 2.737498283386230469e-02 3.717279434204101562e-02 4.967999458312988281e-02 5.475997924804687500e-02 6.255006790161132812e-02 7.619380950927734375e-02 8.949995040893554688e-02 9.177517890930175781e-02 9.968209266662597656e-02 1.114590167999267578e-01 1.298689842224121094e-01 1.312119960784912109e-01 1.500000953674316406e-01 1.658520698547363281e-01 1.658139228820800781e-01 1.870069503784179688e-01 1.716611385345458984e-01 2.059950828552246094e-01 2.104661464691162109e-01 2.303588390350341797e-01 2.446360588073730469e-01 2.478718757629394531e-01 2.485840320587158203e-01
8.586800098419189453e-01 8.634698390960693359e-01 8.918898105621337891e-01 8.861169815063476562e-01 9.126150608062744141e-01 9.056379795074462891e-01 9.051008224487304688e-01 9.034149646759033203e-01 9.150850772857666016e-01 9.321761131286621094e-01 9.152710437774658203e-01 9.265911579132080078e-01 9.073119163513183594e-01 9.351220130920410156e-01 9.191389083862304688e-01 9.252169132232666016e-01 9.247691631317138672e-01 9.398820400238037109e-01 9.267590045928955078e-01 9.395480155944824219e-01 9.417867660522460938e-01 9.317269325256347656e-01 9.316530227661132812e-01 9.327998161315917969e-01
1.189186573028564453e-01 5.948448181152343750e-02 3.984737396240234375e-02 2.957820892333984375e-02 2.539515495300292969e-02 2.036142349243164062e-02 1.745533943176269531e-02 1.550674438476562500e-02 1.461100578308105469e-02 1.310658454895019531e-02 1.320981979370117188e-02 1.238012313842773438e-02 1.147580146789550781e-02 1.145553588867187500e-02 1.078176498413085938e-02 9.603500366210937500e-03 9.999275207519531250e-03 9.513378143310546875e-03 8.226156234741210938e-03 8.028268814086914062e-03 7.605314254760742188e-03 7.766723632812500000e-03 7.412195205688476562e-03 6.680250167846679688e-03
9.280617475509643555e+00 3.175454139709472656e+00 2.241784334182739258e+00 1.585816621780395508e+00 1.268530845642089844e+00 1.066425323486328125e+00 9.119679927825927734e-01 7.998020648956298828e-01 7.186226844787597656e-01 6.533339023590087891e-01 6.042830944061279297e-01 5.437533855438232422e-01 5.051064491271972656e-01 4.798991680145263672e-01 4.437983036041259766e-01 4.237616062164306641e-01 3.896842002868652344e-01 3.734805583953857422e-01 3.535265922546386719e-01 3.355319499969482422e-01 3.190214633941650391e-01 3.062970638275146484e-01 2.986731529235839844e-01 2.857537269592285156e-01
