,IO,compute,conclude,n,prepare,total,universe,wait
0,68.52664875984192,2426.462580680847,0.00017499923706054688,1.0,1.7881393432617188e-05,2497.4951360225677,0.9685149192810059,1.109792947769165
1,33.62917160987854,1218.956714630127,0.00014591217041015625,2.0,1.811981201171875e-05,1254.2801151275635,0.9622218608856201,0.620995044708252
2,17.198567152023315,677.0489611625671,0.0001671314239501953,4.0,2.288818359375e-05,696.0281109809875,0.9274210929870605,0.7345681190490723
3,8.638834953308105,326.0072169303894,0.00017404556274414062,8.0,2.09808349609375e-05,337.0272569656372,0.9465498924255371,1.3493618965148926
4,4.615736722946167,188.7473213672638,0.00016498565673828125,16.0,1.71661376953125e-05,196.42725205421448,0.9441349506378174,1.9997270107269287
5,3.0933454036712646,123.91242361068726,0.00021505355834960938,24.0,1.7881393432617188e-05,130.2705318927765,0.9440758228302002,2.177731990814209
6,2.2212398052215576,99.75436639785767,0.00021314620971679688,32.0,2.3126602172851562e-05,103.52580094337463,1.018622875213623,0.3800618648529053
7,1.7572758197784424,87.28641366958618,0.00020694732666015625,40.0,2.002716064453125e-05,90.67371988296509,1.0785000324249268,0.40863704681396484
8,1.5371637344360352,91.05969405174255,0.0002601146697998047,48.0,2.002716064453125e-05,94.88072395324707,1.2222859859466553,0.5636579990386963
9,1.3409993648529053,75.13197302818298,0.00023698806762695312,56.0,2.288818359375e-05,78.78664207458496,1.1629610061645508,0.8803369998931885
10,1.1354093551635742,75.06277132034302,0.0003120899200439453,64.0,1.9788742065429688e-05,78.6389651298523,1.195542812347412,0.8420069217681885
11,1.0405542850494385,68.87796878814697,0.00026106834411621094,72.0,2.09808349609375e-05,72.68271398544312,1.4293129444122314,0.9251320362091064
0,69.17852354049683,2449.093165874481,0.00015878677368164062,1.0,1.7881393432617188e-05,2520.7374000549316,0.9812338352203369,1.0887959003448486
1,33.978718996047974,1251.5154316425323,0.00015807151794433594,2.0,2.09808349609375e-05,1287.4347698688507,0.9491050243377686,0.5957460403442383
2,17.07822299003601,660.4170269966125,0.0001499652862548828,4.0,2.09808349609375e-05,679.5825309753418,1.0152308940887451,0.8597128391265869
3,8.606911420822144,335.0504584312439,0.000202178955078125,8.0,1.9073486328125e-05,345.92601895332336,0.9857211112976074,1.1719729900360107
4,5.588721513748169,185.8288803100586,0.0001819133758544922,16.0,1.7881393432617188e-05,194.5257818698883,0.9531280994415283,2.0350868701934814
5,3.0980610847473145,119.14094090461731,0.0001800060272216797,24.0,2.193450927734375e-05,125.77709603309631,0.9552750587463379,2.4220669269561768
6,2.432305097579956,99.83615446090698,0.0002300739288330078,32.0,2.288818359375e-05,103.72630906105042,0.9873981475830078,0.3241429328918457
7,2.0173795223236084,94.20531558990479,0.00023603439331054688,40.0,2.2172927856445312e-05,98.13359999656677,1.1346330642700195,0.4588658809661865
8,1.505051612854004,88.32711410522461,0.00022602081298828125,48.0,2.288818359375e-05,91.67682790756226,1.0959742069244385,0.5703680515289307
9,1.298168420791626,72.27900075912476,0.000247955322265625,56.0,2.193450927734375e-05,75.78286719322205,1.1382129192352295,0.7148218154907227
10,1.1938416957855225,77.16833066940308,0.0003170967102050781,64.0,1.9788742065429688e-05,80.92836499214172,1.261159896850586,0.9316630363464355
11,1.0462934970855713,68.31467199325562,0.0003230571746826172,72.0,2.09808349609375e-05,71.93140006065369,1.3343701362609863,0.978888988494873
