,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,69.22892050743103,0.7752322567359641,2450.619436788559,34.157706292679215,0.00015954971313476564,1.177869824783597e-05,1.0,1.8596649169921875e-05,9.386548845782055e-07,2522.172013235092,34.537054780724134,0.9566041469573975,0.017972660421236505,0.9633959293365478,0.2544220775033809
1,33.80569610595703,0.17594438565004467,1248.9543429374694,19.431204332339355,0.00016355514526367188,1.2274505354211699e-05,2.0,1.9025802612304687e-05,1.5850801600069678e-06,1284.4935972213746,19.504079289712454,0.9414175510406494,0.015788452336412483,0.5861736297607422,0.027149031677886702
1,17.05207953453064,0.09363548902885131,660.7482903003693,13.878233961164,0.00015482902526855468,7.11390861705275e-06,4.0,2.1219253540039062e-05,1.7681595056285055e-06,679.8380477905273,13.811059138679179,0.9583656311035156,0.03596010350193763,0.8237631797790528,0.07543158593950526
1,8.630541324615479,0.04372109185018817,335.34260749816895,8.091372992007749,0.0001746654510498047,2.1987312448942005e-05,8.0,1.983642578125e-05,1.0446978712180446e-06,346.3370937824249,8.027914700537398,0.9626248359680176,0.019326826333731655,1.3135019779205321,0.1207435799131384
1,5.4315252780914305,0.6570497080010324,183.66665234565735,4.29448270452861,0.0001835346221923828,1.5272194219222968e-05,16.0,1.8835067749023438e-05,1.2839233415447482e-06,192.28715176582335,3.901561240820332,0.9569937705993652,0.014953929643810558,2.124398946762085,0.11377416564694785
1,3.8709367752075194,1.0271900452530982,121.36218638420105,3.195560089688577,0.00019659996032714844,1.2475011509298104e-05,24.0,2.13623046875e-05,2.6952901384472997e-06,128.65343422889708,3.0648936768758293,0.9544303894042969,0.006055385490074181,2.3209999561309815,0.11746052396860365
1,2.658646011352539,0.5141012598232089,100.31298003196716,1.4703040397496467,0.00022187232971191407,1.3680116516880923e-05,32.0,2.1409988403320312e-05,1.5116565212390287e-06,104.47698512077332,1.3092863714306286,1.0126019954681396,0.0399980526851745,0.3426811218261719,0.033563360919535996
1,1.820787239074707,0.11028902135450801,90.81022305488587,3.558790689547065,0.0002303600311279297,2.175391529587258e-05,40.0,2.1839141845703124e-05,1.5135355232337836e-06,94.38879456520081,3.699713247539402,1.0798538208007813,0.0353521718716023,0.446916389465332,0.03241668997982559
1,1.505879020690918,0.030110837915726055,85.32647309303283,4.103876364741977,0.00025243759155273436,1.8065144238662224e-05,48.0,2.160072326660156e-05,1.504117040213347e-06,88.80071754455567,4.245518249114752,1.1244608402252196,0.06551375578666394,0.5693454265594482,0.03753347556813725
1,1.4116871356964111,0.21738437529442106,74.61402225494385,1.8844096241517059,0.0002658367156982422,2.255356587495513e-05,56.0,2.2172927856445312e-05,1.2839233415447482e-06,78.18402581214905,1.8564584806762456,1.1255402565002441,0.030916003450458227,0.7707501888275147,0.08702380056969952
1,1.1657761573791503,0.03796665707198226,76.3395758152008,1.8433398492076891,0.0003214359283447266,1.1858059083845922e-05,64.0,2.1505355834960938e-05,2.368637887386282e-06,79.95527057647705,1.7997587273869973,1.255884313583374,0.074325376154566,0.8706259727478027,0.06482703439629867
1,1.0583271503448486,0.05297264020454796,68.63156599998474,2.095424994569361,0.00028781890869140626,2.479002964879162e-05,72.0,2.1409988403320312e-05,9.59616269946008e-07,72.38183116912842,2.205729904085759,1.343407678604126,0.06818276259072496,0.9904780387878418,0.04780811716895391
