,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,22.225561475753786,0.13560763426416061,858.9808080196381,10.751346549079333,0.00016460418701171874,6.565391421853743e-06,3.0,1.64031982421875e-05,1.1728643299340098e-06,882.238503408432,10.759668551286595,0.871229600906372,0.01018010346418635,0.040263032913208006,0.004614541699098551
1,16.504705572128294,0.03377581384322826,634.1598767280578,13.38305658626514,0.00016393661499023438,7.63795789310515e-06,4.0,1.7213821411132813e-05,1.6638132402770901e-06,651.7579048156738,13.440904037359315,0.8830641746520996,0.006151122661970217,0.04121198654174805,0.0058308639732793455
1,13.398681354522704,0.06368585739061035,539.3634213447571,6.41821261017186,0.00016598701477050782,5.197306287169919e-06,5.0,1.8358230590820312e-05,3.0298864906165205e-06,553.8492427825928,6.530093447758366,0.8840051651000976,0.01119886793626929,0.08518619537353515,0.06871799139934356
1,11.09001293182373,0.040582255312305415,440.647754573822,7.445159099129329,0.00016565322875976561,9.408324603777775e-06,6.0,1.7833709716796874e-05,1.483185864924983e-06,452.802693605423,7.479113278316182,0.8907078742980957,0.011762302986945182,0.05737175941467285,0.012256447425840663
1,9.655594396591187,0.11566224878127251,392.928520822525,13.007295833816741,0.000168609619140625,5.259818624207042e-06,7.0,1.8167495727539063e-05,2.41615792468228e-06,403.5899682044983,12.949285153103643,0.8960051536560059,0.013526151126298838,0.06674613952636718,0.013937149150244483
1,8.391506719589234,0.05914276628111824,348.60893659591676,10.107223453211958,0.00017104148864746093,5.306085691143539e-06,8.0,1.873970031738281e-05,1.3123854584238895e-06,358.0233635902405,10.122374866401701,0.9034929752349854,0.017457576074534572,0.06332859992980958,0.01097933838042236
1,7.460183238983154,0.05172179234757431,316.0770552635193,5.940606390409697,0.00017576217651367189,1.1853264461668742e-05,9.0,1.9121170043945313e-05,1.2772650943735958e-06,324.5553689956665,5.960411708623396,0.8945955276489258,0.01237521016577114,0.07001361846923829,0.02416916334119409
1,6.797292995452881,0.058303725937889,315.41487846374514,14.228989743834074,0.00016961097717285156,3.138624617340855e-06,10.0,2.0170211791992186e-05,1.6483675019687276e-06,323.30594792366026,14.28733675185312,0.9062487602233886,0.004851047323429367,0.07785139083862305,0.02420305704651218
1,6.078433847427368,0.029847908073686525,258.7589783668518,5.095413311676347,0.00016851425170898436,6.315617706497836e-06,11.0,2.0122528076171876e-05,3.8057460669011904e-06,265.86690988540647,5.088991533458895,0.9039988040924072,0.005407185239209271,0.07087063789367676,0.013072828753615625
1,5.697113132476806,0.04136198002032521,259.95678305625916,12.678652133568509,0.00017223358154296874,6.803498804170981e-06,12.0,2.1028518676757813e-05,3.1331866266249675e-06,266.7204180240631,12.713826221998513,0.9083949565887451,0.007368945984955237,0.1138620376586914,0.029085324342227856
1,5.20455584526062,0.04072273205288686,236.25540161132812,4.530575738382324,0.00017337799072265626,1.483185864924983e-06,13.0,2.1791458129882814e-05,1.6483675019687276e-06,242.49527978897095,4.589931675036203,0.9061277866363525,0.008931808944223319,0.09503898620605469,0.0385083520454587
1,4.937896251678467,0.13316943314858015,226.3702217578888,3.5587769991522586,0.0001723766326904297,8.272815500687347e-06,14.0,2.1839141845703124e-05,1.9118137547234968e-06,232.48438539505005,3.654529621681636,0.9011482238769531,0.012191805880801996,0.11396241188049316,0.030350882673032646
1,4.588086414337158,0.05320985111227542,215.3843816280365,10.247329484179886,0.00017180442810058594,9.171526112388478e-06,15.0,2.160072326660156e-05,1.5868722240728127e-06,221.0138741493225,10.283386005867312,0.912033224105835,0.01185808155718829,0.08382015228271485,0.028075016878840616
1,4.262944602966309,0.041865389366513586,200.69356808662414,4.639270912908866,0.00017757415771484374,1.562724211464721e-05,16.0,2.09808349609375e-05,1.1680077279964342e-06,206.03572793006896,4.6754916875169705,0.9199719429016113,0.02107182923493086,0.11312522888183593,0.04939056205267458
1,4.009533929824829,0.024197931036192485,188.03816003799437,4.55208985187719,0.0001762866973876953,6.614987818511083e-06,17.0,2.2983551025390626e-05,2.6204360321109937e-06,193.14634022712707,4.561013407096839,0.9173201560974121,0.017196333934066974,0.1188939094543457,0.029292869787596248
1,3.853896427154541,0.020568675247130283,186.3524754524231,4.784860862351299,0.00017919540405273438,9.128038308759029e-06,18.0,2.226829528808594e-05,2.290556168456163e-06,191.27943053245545,4.818464714863659,0.9076414108276367,0.01010874026294759,0.10626640319824218,0.04659860779890821
1,3.6178791522979736,0.033862861234246616,169.92589058876038,4.297537249615447,0.00017786026000976562,8.055232003462863e-06,19.0,2.0933151245117187e-05,1.5488034981643404e-06,174.66203203201295,4.357811300221283,0.9136378288269043,0.015021971158803405,0.09208006858825683,0.039712856616172555
1,3.467124891281128,0.03216014328730509,164.58272962570192,2.876004161565975,0.000185394287109375,1.0716378078646275e-05,20.0,2.155303955078125e-05,1.6046827955688324e-06,169.19877438545228,2.884435163554192,0.9227118968963623,0.012271898815596479,0.16777896881103516,0.024800691916568657
1,3.3232970237731934,0.05603972544695062,157.18402342796327,4.8161543378544085,0.0001822948455810547,5.192382263054333e-06,21.0,2.47955322265625e-05,1.6345154286387071e-06,161.64475536346436,4.848308697829189,0.9224390029907227,0.01096096716066812,0.15161528587341308,0.06680022780768183
1,3.211186742782593,0.03300522132151758,158.33352069854737,0.9844616974919828,0.0001888275146484375,5.5069014847045404e-06,22.0,2.231597900390625e-05,1.4463187110999203e-06,162.67253656387328,0.9999034274266553,0.9148277282714844,0.007341950124006003,0.15899338722229003,0.060287664949283525
1,3.0795382976531984,0.037367817216830454,148.31769828796388,5.439565614817916,0.00017900466918945311,7.5571544201143466e-06,23.0,2.2792816162109374e-05,1.2226945309599003e-06,152.5296501636505,5.459143534754022,0.9127827644348144,0.011281436588152595,0.1680312156677246,0.05446849194131249
1,2.9586296558380125,0.05232806976426156,142.5306592464447,5.086263858012359,0.00018205642700195313,4.283579765601293e-06,24.0,2.17437744140625e-05,2.2071431753221737e-06,146.76322383880614,5.24528199050518,0.9877829551696777,0.0660719103634827,0.22518472671508788,0.08838799213637027
