,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,65.26387343406677,0.717057079128291,1.209893798828125,0.05632801928826021,0.00011138916015625,5.708121205003898e-06,1.0,6.151199340820313e-06,7.979011788693195e-07,67.45715823173524,0.6599493434641786,0.8727783679962158,0.010375493402190758,0.019736051559448242,0.001334946130235786
1,31.926045227050782,0.7567103269321803,0.5989337921142578,0.01626123091715691,0.00012941360473632811,5.024424786690628e-05,2.0,8.392333984375e-06,1.55795185591741e-06,33.47706236839294,0.7425023637575787,0.8658970832824707,0.005631056196377763,0.02879476547241211,0.00311567748591162
1,21.2815749168396,0.5189641601084288,0.40872950553894044,0.010679813627877364,0.00013723373413085938,1.649453411568467e-05,3.0,1.0156631469726563e-05,1.1131875543526414e-06,22.659614038467407,0.5302880108584495,0.8904742240905762,0.009072510359895748,0.03589529991149902,0.005394970550321957
1,16.108560276031493,0.4977250332235111,0.2946882724761963,0.00693436899433551,0.00010776519775390625,1.2938464690413604e-05,4.0,9.393692016601562e-06,1.1631308477068394e-06,17.376856756210326,0.5100377387419069,0.8789077758789062,0.007109946506880032,0.05111680030822754,0.005287337197856954
1,12.863875818252563,0.2873523299010182,0.24831047058105468,0.006020692936048007,0.00012760162353515626,2.6891354032877207e-05,5.0,1.0013580322265625e-05,1.7841612752790171e-06,14.0842613697052,0.2737868000697203,0.8926146030426025,0.016744763866073757,0.048575735092163085,0.011559214224440666
1,10.70982346534729,0.2502838727225435,0.1988222122192383,0.004048618873691884,0.00011043548583984375,8.794705227800501e-06,6.0,1.0013580322265625e-05,1.316709639690788e-06,11.883944129943847,0.24056350966516948,0.8952732086181641,0.014955324989336542,0.059298372268676756,0.013038088669557402
1,9.140597534179687,0.060156584505428864,0.1806497097015381,0.003990761672951252,0.00010981559753417969,9.037290756593425e-06,7.0,1.02996826171875e-05,1.9471661557288565e-06,10.308396005630494,0.06493204135530162,0.8988234043121338,0.018368585236024672,0.056893539428710935,0.010754683990180569
1,8.070365858078002,0.18124619832511238,0.15507235527038574,0.0019856562689598866,0.00012226104736328124,3.297398767125198e-05,8.0,9.822845458984376e-06,1.0446978712180446e-06,9.238324832916259,0.19155932743624637,0.9036590099334717,0.01048745810505841,0.08831863403320313,0.017270347240206128
1,7.162794017791748,0.0704017030616846,0.14934711456298827,0.005329264664630512,0.00011343955993652344,7.4320084840537654e-06,9.0,1.0967254638671875e-05,1.625797950862152e-06,8.314644145965577,0.056784930506058096,0.90357666015625,0.007169377079907669,0.07679944038391114,0.024704656712839407
1,6.532783889770508,0.14803659385213624,0.13382344245910643,0.0028305314650756246,0.00011649131774902344,7.888737222700008e-06,10.0,9.775161743164062e-06,2.0089506562176607e-06,7.703439474105835,0.145798038502351,0.9126566410064697,0.012865004702823165,0.10083818435668945,0.024471932688605716
1,5.960446786880493,0.14148984064051215,0.13198270797729492,0.004267732026674269,0.00012116432189941406,4.846411112698331e-06,11.0,1.0633468627929688e-05,1.5414457202190984e-06,7.157379579544068,0.15361625083629152,0.90753173828125,0.004863187785561012,0.12138023376464843,0.01454762037550909
1,5.471514558792114,0.11397982657035219,0.12011842727661133,0.0031307869485251182,0.00011820793151855469,1.2450838201390122e-05,12.0,1.0633468627929688e-05,1.3861123899220118e-06,6.662550973892212,0.11740747601023749,0.9173439979553223,0.012182576965916583,0.12442817687988281,0.016342726171256927
1,5.127322769165039,0.12280686733990587,0.11407351493835449,0.0029409884086391887,0.00011796951293945313,8.027663667749045e-06,13.0,1.1777877807617187e-05,1.933984736506772e-06,6.313380861282349,0.1155692394884843,0.928434419631958,0.015508156467044188,0.1097522258758545,0.04099346966812673
1,4.71420431137085,0.10412084703923101,0.10626235008239746,0.003604914061046127,0.00012063980102539062,5.8424714826788165e-06,14.0,1.1587142944335938e-05,1.2570787741149967e-06,5.908369398117065,0.09471221064337274,0.9092864036560059,0.01891836886584444,0.14773378372192383,0.0103769540389325
