,IO,compute,conclude,n,prepare,total,universe,wait
0,65.67962718009949,1.1488940715789795,0.00012087821960449219,1.0,5.0067901611328125e-06,67.81703114509583,0.8667728900909424,0.02111506462097168
1,31.506173849105835,0.5764472484588623,9.202957153320312e-05,2.0,1.0013580322265625e-05,33.036799907684326,0.8632781505584717,0.03416800498962402
2,21.050302505493164,0.3960714340209961,0.00015115737915039062,3.0,9.059906005859375e-06,22.409193992614746,0.8862102031707764,0.041168212890625
3,15.798264741897583,0.2859623432159424,0.00010395050048828125,4.0,7.867813110351562e-06,17.046079874038696,0.8865571022033691,0.04741215705871582
4,12.691455841064453,0.2389507293701172,0.0001499652862548828,5.0,1.0013580322265625e-05,13.93869400024414,0.9221251010894775,0.045883893966674805
5,10.553969383239746,0.19346976280212402,9.989738464355469e-05,6.0,1.2159347534179688e-05,11.744680881500244,0.8963019847869873,0.07206892967224121
6,9.114137649536133,0.17418599128723145,0.0001239776611328125,7.0,1.3113021850585938e-05,10.250319957733154,0.8866510391235352,0.05975985527038574
7,7.962090969085693,0.15208768844604492,0.00018095970153808594,8.0,1.0967254638671875e-05,9.147726058959961,0.897650957107544,0.11439919471740723
8,7.145634174346924,0.14921951293945312,0.0001239776611328125,9.0,1.2874603271484375e-05,8.305714845657349,0.9155430793762207,0.07642006874084473
9,6.407855272293091,0.12952923774719238,0.00012493133544921875,10.0,1.2874603271484375e-05,7.583599090576172,0.905595064163208,0.11580705642700195
10,5.873810529708862,0.12506556510925293,0.000125885009765625,11.0,1.3113021850585938e-05,7.06329083442688,0.912078857421875,0.13028788566589355
11,5.392488718032837,0.11742520332336426,0.00013113021850585938,12.0,1.3113021850585938e-05,6.596366882324219,0.9121479988098145,0.14822888374328613
12,5.006085634231567,0.1122431755065918,0.00013184547424316406,13.0,1.5020370483398438e-05,6.199565172195435,0.9256730079650879,0.13580799102783203
13,4.648083448410034,0.10609745979309082,0.00011205673217773438,14.0,1.3828277587890625e-05,5.8449180126190186,0.9164080619812012,0.15154600143432617
14,4.368533134460449,0.10158181190490723,0.00011897087097167969,15.0,1.4066696166992188e-05,5.597434043884277,0.9230258464813232,0.17789292335510254
15,4.096745252609253,0.09607529640197754,0.00012087821960449219,16.0,1.2874603271484375e-05,5.314519166946411,0.9319860935211182,0.169511079788208
16,3.9117796421051025,0.09527349472045898,0.00012302398681640625,17.0,1.3828277587890625e-05,5.198426008224487,0.959287166595459,0.17798709869384766
17,3.6571969985961914,0.08692693710327148,0.0001270771026611328,18.0,1.2159347534179688e-05,4.895943880081177,0.9271519184112549,0.19455599784851074
18,3.509740114212036,0.08276486396789551,0.0001270771026611328,19.0,1.2159347534179688e-05,4.6963050365448,0.9194250106811523,0.16332006454467773
19,3.4494571685791016,0.0763406753540039,0.00012302398681640625,20.0,1.0013580322265625e-05,4.6985859870910645,0.92525315284729,0.20914006233215332
20,3.242835521697998,0.07476329803466797,0.0001239776611328125,21.0,1.0967254638671875e-05,4.439507007598877,0.951012134552002,0.14724302291870117
21,2.9874565601348877,0.0676426887512207,0.00013399124145507812,22.0,1.0013580322265625e-05,4.256766080856323,0.9253230094909668,0.2529740333557129
22,2.890577793121338,0.06848835945129395,0.00013589859008789062,23.0,1.0013580322265625e-05,4.206886053085327,0.9348440170288086,0.28800106048583984
23,2.802189826965332,0.06548023223876953,0.0001399517059326172,24.0,1.4066696166992188e-05,4.134163856506348,0.9275679588317871,0.290355920791626
0,64.4950864315033,1.2646231651306152,0.00011205673217773438,1.0,5.9604644775390625e-06,66.76752710342407,0.8827409744262695,0.020724058151245117
1,31.612075567245483,0.6190457344055176,9.107589721679688e-05,2.0,7.867813110351562e-06,33.200156927108765,0.8757390975952148,0.02652597427368164
2,21.050878047943115,0.4160118103027344,0.00015401840209960938,3.0,1.0967254638671875e-05,22.444987058639526,0.8889179229736328,0.034214019775390625
3,15.784491062164307,0.29773736000061035,0.00010704994201660156,4.0,1.0013580322265625e-05,17.04834485054016,0.8826029300689697,0.049211978912353516
4,12.69020390510559,0.2544984817504883,0.0001361370086669922,5.0,1.2874603271484375e-05,13.916013956069946,0.8857159614562988,0.0549769401550293
5,10.56003212928772,0.2021186351776123,0.00012111663818359375,6.0,8.821487426757812e-06,11.76249098777771,0.9207668304443359,0.06121397018432617
6,9.119048595428467,0.1851487159729004,0.00010013580322265625,7.0,9.059906005859375e-06,10.331251859664917,0.9310579299926758,0.057801008224487305
7,7.961470365524292,0.15718579292297363,0.00010609626770019531,8.0,9.059906005859375e-06,9.119863033294678,0.909278154373169,0.07551097869873047
8,7.163431167602539,0.15599799156188965,0.00010800361633300781,9.0,8.821487426757812e-06,8.350696086883545,0.900853157043457,0.09998893737792969
9,6.586856126785278,0.13734936714172363,0.00012302398681640625,10.0,1.0013580322265625e-05,7.740716218948364,0.9285781383514404,0.0581820011138916
10,5.863248109817505,0.13570427894592285,0.0001239776611328125,11.0,1.0967254638671875e-05,7.060373067855835,0.9087479114532471,0.12627100944519043
11,5.445602178573608,0.12353372573852539,0.0001201629638671875,12.0,1.0013580322265625e-05,6.63933801651001,0.9369590282440186,0.11367607116699219
12,4.9965410232543945,0.11770296096801758,0.00011301040649414062,13.0,1.0013580322265625e-05,6.212504148483276,0.9263229370117188,0.14474105834960938
13,4.6371071338653564,0.11219954490661621,0.0001201629638671875,14.0,1.0967254638671875e-05,5.832727909088135,0.9144508838653564,0.14021992683410645
14,4.349234342575073,0.10563254356384277,0.0001220703125,15.0,1.1205673217773438e-05,5.601979970932007,0.9457838535308838,0.18027400970458984
