,IO,compute,conclude,n,prepare,total,universe,wait
4,0.9752647876739502,17.80038022994995,0.0002090930938720703,16.0,1.811981201171875e-05,22.020089864730835,0.9493210315704346,2.176464080810547
5,0.32184290885925293,11.539876699447632,0.00017714500427246094,24.0,2.4080276489257812e-05,14.275070905685425,0.9745891094207764,1.304969072341919
6,0.22566461563110352,9.070137023925781,0.00018906593322753906,32.0,1.6927719116210938e-05,12.624536037445068,0.9902088642120361,2.173269033432007
7,0.18703365325927734,7.570916414260864,0.00024199485778808594,40.0,2.002716064453125e-05,11.824456930160522,0.9700150489807129,2.659738063812256
8,0.14927053451538086,6.11808705329895,0.0002319812774658203,48.0,2.2172927856445312e-05,10.774884939193726,0.9812641143798828,3.2273828983306885
9,0.12720561027526855,5.372375011444092,0.00026702880859375,56.0,2.193450927734375e-05,10.326194047927856,0.9748330116271973,3.6402478218078613
10,0.1168980598449707,5.042589902877808,0.00032019615173339844,64.0,1.811981201171875e-05,11.67896294593811,1.3625860214233398,4.925173997879028
11,0.10093402862548828,4.415074348449707,0.0002949237823486328,72.0,2.09808349609375e-05,11.030385971069336,1.241513967514038,5.002635955810547
0,8.636603593826294,239.78065252304077,0.00017499923706054688,1.0,1.6927719116210938e-05,250.61821699142456,0.9578108787536621,0.9150359630584717
1,3.3437275886535645,120.26351237297058,0.00017309188842773438,2.0,1.811981201171875e-05,125.372731924057,0.9543719291687012,0.49784302711486816
2,1.6844751834869385,63.87703990936279,0.00017905235290527344,4.0,1.9073486328125e-05,67.37537288665771,0.9675729274749756,0.7506000995635986
3,0.8639943599700928,32.418323278427124,0.0001800060272216797,8.0,2.193450927734375e-05,35.473329067230225,0.944587230682373,1.1931381225585938
4,1.4675419330596924,16.79772186279297,0.0001800060272216797,16.0,2.002716064453125e-05,21.41952896118164,0.9617228507995605,2.0918869972229004
5,0.30615663528442383,11.916474342346191,0.00019311904907226562,24.0,1.811981201171875e-05,15.828695058822632,0.9856510162353516,2.4000930786132812
6,0.2241208553314209,10.333661317825317,0.00021386146545410156,32.0,2.002716064453125e-05,12.123630046844482,1.002284049987793,0.3618299961090088
7,0.19112133979797363,8.94637942314148,0.0002090930938720703,40.0,2.09808349609375e-05,10.873400926589966,1.0534110069274902,0.4357919692993164
8,0.15422940254211426,8.359742641448975,0.00021195411682128906,48.0,2.002716064453125e-05,10.474224090576172,1.108083963394165,0.5655548572540283
9,0.12603545188903809,7.62690544128418,0.0002830028533935547,56.0,1.811981201171875e-05,9.87220811843872,1.177551031112671,0.6792018413543701
10,0.12242579460144043,7.290751934051514,0.00030803680419921875,64.0,2.4080276489257812e-05,9.84785509109497,1.247162103652954,0.8413891792297363
11,0.11089038848876953,7.042690753936768,0.0003199577331542969,72.0,2.2172927856445312e-05,9.656918048858643,1.235496997833252,0.9637110233306885
0,7.565846920013428,239.96071887016296,0.0001881122589111328,1.0,1.811981201171875e-05,250.11736583709717,0.9777300357818604,1.2883780002593994
1,3.384826898574829,124.66161322593689,0.00019097328186035156,2.0,1.7881393432617188e-05,129.57814383506775,0.9445760250091553,0.5276718139648438
2,1.688805341720581,63.63527822494507,0.00017905235290527344,4.0,2.09808349609375e-05,67.07492399215698,0.9423370361328125,0.7244021892547607
3,0.850247859954834,34.233346700668335,0.00015878677368164062,8.0,2.002716064453125e-05,36.224380016326904,0.9468581676483154,0.10461211204528809
4,1.0131399631500244,16.629828929901123,0.0001819133758544922,16.0,1.811981201171875e-05,21.119400024414062,0.9631500244140625,2.4008548259735107
5,0.3251481056213379,11.361762046813965,0.00017690658569335938,24.0,1.5974044799804688e-05,15.177558898925781,1.0238838195800781,2.270725965499878
6,0.22835969924926758,10.137800931930542,0.00018715858459472656,32.0,1.7881393432617188e-05,11.822878122329712,1.0239849090576172,0.322005033493042
7,0.19653558731079102,9.331078290939331,0.0002319812774658203,40.0,2.002716064453125e-05,11.224256038665771,1.100733995437622,0.36913013458251953
8,0.14420866966247559,7.900855302810669,0.0002410411834716797,48.0,2.09808349609375e-05,9.993237972259521,1.088123083114624,0.5827021598815918
9,0.12900185585021973,7.617703914642334,0.0002620220184326172,56.0,2.002716064453125e-05,9.957432985305786,1.1098439693450928,0.796680212020874
10,0.12711477279663086,7.988130569458008,0.0002880096435546875,64.0,2.09808349609375e-05,10.427453994750977,1.1844279766082764,0.8766520023345947
11,0.1231074333190918,7.0183539390563965,0.00030303001403808594,72.0,2.09808349609375e-05,9.83573293685913,1.3845720291137695,0.9484639167785645
