,IO,IO_std,compute,compute_std,conclude,conclude_std,n,prepare,prepare_std,total,total_std,universe,universe_std,wait,wait_std
1,7.084554195404053,0.21234115892468508,0.1320241928100586,0.0045533998509042625,9.46044921875e-05,1.637069537017446e-05,1.0,8.153915405273438e-06,3.9176170170676666e-07,9.21124997138977,0.3294201279050284,0.9672263622283935,0.03748884700976472,0.9763025283813477,0.4977446182856448
1,3.221448612213135,0.020758356492754825,0.06367936134338378,0.0010055944767708676,7.662773132324218e-05,9.182365882289624e-06,2.0,9.584426879882813e-06,1.7552530593210183e-06,6.195981168746949,2.9751208138420546,0.9606516361236572,0.018488794468138527,1.8817636013031005,2.9741201596058104
1,1.6286326885223388,0.035099750047357395,0.03259854316711426,0.0007243844345555184,8.902549743652343e-05,8.6959070895757e-06,4.0,9.489059448242187e-06,1.5940203333327083e-06,3.5746702194213866,0.19212893093004937,0.9576481819152832,0.0194636994986205,0.9000175952911377,0.16503096333913192
1,0.8627254962921143,0.04949195943284399,0.01752185821533203,0.000994059883064474,0.00013303756713867188,5.761349321954036e-05,8.0,9.822845458984376e-06,9.446913126067614e-07,3.210439682006836,0.21624220848103032,0.9871886730194092,0.022604017311588533,1.2669145584106445,0.17119364142382534
1,0.47986407279968263,0.08716691769414428,0.009052371978759766,0.0006972690771811904,0.0003116607666015625,0.000141597193566289,16.0,9.298324584960938e-06,1.3274584681582502e-06,3.3080673694610594,0.4968942512312413,0.9802503108978271,0.017317831253081856,1.339235210418701,0.10687202328465516
1,0.29193572998046874,0.004358684993662888,0.005996131896972656,0.00016798645533915368,0.00036349296569824217,9.936244099041915e-05,24.0,8.58306884765625e-06,1.2949443449020643e-06,2.8293776512145996,0.12864881654735955,0.9843585968017579,0.011353074130260198,1.4119305610656738,0.1185622448047268
1,0.2072697639465332,0.010464672022776435,0.004576492309570313,0.0007321430149790986,0.0004649162292480469,4.976527398334218e-05,32.0,1.0585784912109375e-05,1.7324354290566396e-06,2.721316957473755,0.7021361374375403,0.9543828964233398,0.017686363530883077,1.200230598449707,0.34145384010361945
1,0.17629828453063964,0.009090445594279713,0.003560304641723633,0.0002488087789436363,0.0005102157592773438,7.134553980760259e-05,40.0,8.535385131835937e-06,2.0880350156604115e-06,2.4610568046569825,0.437900053739581,0.9380392074584961,0.010092052628110054,0.9808393955230713,0.07898388770362473
1,0.13983616828918458,0.012904131003887615,0.0028983592987060548,0.0001654521529404459,0.00057220458984375,0.00014320186781186284,48.0,9.441375732421875e-06,8.529922399520072e-07,2.5673304557800294,0.38925000635813606,0.9623260021209716,0.02168676919086446,1.249861764907837,0.38426369203015637
1,0.12666425704956055,0.016679908657992102,0.0024713993072509764,0.0002888387409157008,0.0006373882293701172,0.00014477109088511383,56.0,9.441375732421875e-06,1.087356019114626e-06,2.3264746189117433,0.1308911825857083,0.983143424987793,0.07220666362108251,0.9992601871490479,0.2117445918175769
1,0.10351357460021973,0.004559160089598704,0.0022115707397460938,0.000182517558875126,0.0005779266357421875,4.856897198113907e-05,64.0,1.0347366333007812e-05,1.1131875543526411e-06,2.427661991119385,0.22817116900775358,1.0248027801513673,0.08764350890575275,1.0538055419921875,0.30560535183418625
1,0.11433205604553223,0.03136817793293669,0.0021810531616210938,0.0003078396120983648,0.0006450176239013672,0.0001062299389953167,72.0,9.775161743164062e-06,1.8621086301581035e-06,2.5844938278198244,0.4619499144640382,1.0631727695465087,0.06584401387106134,1.1500802040100098,0.49859889290250686
