,IO,compute,conclude,n,prepare,total,universe,wait
0,7.2464189529418945,0.13374090194702148,0.00011801719665527344,1.0,8.106231689453125e-06,8.829548835754395,0.9301669597625732,0.48403191566467285
1,3.2522242069244385,0.06263136863708496,8.797645568847656e-05,2.0,1.1920928955078125e-05,4.878621816635132,0.9511620998382568,0.5228021144866943
2,1.6053485870361328,0.03165388107299805,9.608268737792969e-05,4.0,1.1205673217773438e-05,3.431907892227173,0.9288969039916992,0.8103289604187012
3,0.8621723651885986,0.01843118667602539,0.000102996826171875,8.0,1.0013580322265625e-05,3.1514151096343994,1.0066940784454346,1.1957409381866455
4,0.4451162815093994,0.009037256240844727,0.0004680156707763672,16.0,1.1205673217773438e-05,3.8056790828704834,0.9898598194122314,1.2800850868225098
5,0.2942826747894287,0.00605463981628418,0.0004420280456542969,24.0,6.9141387939453125e-06,2.769256114959717,0.9909980297088623,1.3525969982147217
6,0.2021477222442627,0.004102945327758789,0.0004909038543701172,32.0,1.0967254638671875e-05,2.683527946472168,0.9551589488983154,1.3474030494689941
7,0.17239999771118164,0.0036401748657226562,0.00045299530029296875,40.0,9.059906005859375e-06,2.170603036880493,0.9548530578613281,0.9075181484222412
8,0.13397908210754395,0.0029561519622802734,0.0005471706390380859,48.0,1.0013580322265625e-05,2.2534220218658447,0.9438040256500244,0.9472250938415527
9,0.12950992584228516,0.002492189407348633,0.000637054443359375,56.0,9.059906005859375e-06,2.324892997741699,0.9440920352935791,1.0537450313568115
10,0.1000680923461914,0.0023660659790039062,0.0006220340728759766,64.0,1.1920928955078125e-05,2.530927896499634,0.9732630252838135,1.241278886795044
11,0.10325336456298828,0.002283334732055664,0.0006740093231201172,72.0,9.059906005859375e-06,2.319303035736084,1.1144440174102783,0.8655660152435303
0,7.1407201290130615,0.1257030963897705,0.00010204315185546875,1.0,7.867813110351562e-06,9.282599925994873,0.9387199878692627,1.0057179927825928
1,3.2053236961364746,0.06363558769226074,8.296966552734375e-05,2.0,1.0967254638671875e-05,4.828372955322266,0.9489381313323975,0.5470249652862549
2,1.6191725730895996,0.03305697441101074,8.296966552734375e-05,4.0,8.821487426757812e-06,3.4880380630493164,0.9698038101196289,0.8012280464172363
3,0.8515996932983398,0.017589807510375977,0.0001461505889892578,8.0,1.1205673217773438e-05,3.149301052093506,0.9989340305328369,1.2011399269104004
4,0.4427828788757324,0.010166645050048828,0.00017118453979492188,16.0,9.059906005859375e-06,2.7474749088287354,0.9860899448394775,1.2089438438415527
5,0.28508996963500977,0.006242513656616211,0.0003662109375,24.0,9.775161743164062e-06,2.732748031616211,0.9920120239257812,1.3106269836425781
6,0.22563886642456055,0.004322528839111328,0.00039196014404296875,32.0,8.106231689453125e-06,2.634092092514038,0.9552168846130371,1.3244750499725342
7,0.18784475326538086,0.0039637088775634766,0.0005109310150146484,40.0,6.9141387939453125e-06,2.2308499813079834,0.939565896987915,0.9111499786376953
8,0.1373462677001953,0.003119945526123047,0.00044608116149902344,48.0,1.0013580322265625e-05,3.215358018875122,0.9821431636810303,1.89510178565979
9,0.1148829460144043,0.0025708675384521484,0.0004730224609375,56.0,1.0013580322265625e-05,2.46095609664917,0.9699420928955078,1.1706128120422363
10,0.10728096961975098,0.0021805763244628906,0.0005519390106201172,64.0,9.059906005859375e-06,2.6277599334716797,0.9443228244781494,1.3015899658203125
11,0.08623957633972168,0.0018532276153564453,0.0006060600280761719,72.0,8.821487426757812e-06,2.393895149230957,1.138321876525879,0.9323139190673828
0,6.836822748184204,0.13714170455932617,8.20159912109375e-05,1.0,7.867813110351562e-06,9.631350040435791,1.025620937347412,1.585399866104126
1,3.2044754028320312,0.06526875495910645,6.604194641113281e-05,2.0,8.106231689453125e-06,11.51638913154602,0.9901039600372314,7.200976133346558
2,1.6906564235687256,0.0334010124206543,0.00010013580322265625,4.0,1.1205673217773438e-05,3.885446071624756,0.9791638851165771,1.1452808380126953
3,0.8023216724395752,0.016110658645629883,0.0002281665802001953,8.0,1.0013580322265625e-05,2.994281053543091,0.9609811305999756,1.14237380027771
4,0.435382604598999,0.008463144302368164,0.0004189014434814453,16.0,8.106231689453125e-06,3.015105962753296,0.9809129238128662,1.4769868850708008
5,0.2965824604034424,0.0057871341705322266,0.0004470348358154297,24.0,1.0013580322265625e-05,2.895359992980957,0.9655630588531494,1.493886947631836
6,0.20610475540161133,0.0042726993560791016,0.0005168914794921875,32.0,1.0013580322265625e-05,2.2730348110198975,0.9814088344573975,0.9021239280700684
7,0.16428136825561523,0.003381490707397461,0.0005731582641601562,40.0,1.1920928955078125e-05,2.272538900375366,0.9316179752349854,0.9747719764709473
8,0.13674187660217285,0.002948760986328125,0.0008108615875244141,48.0,8.106231689453125e-06,2.5993261337280273,0.9796810150146484,1.2776811122894287
9,0.11790776252746582,0.0021805763244628906,0.0007739067077636719,56.0,9.059906005859375e-06,2.122575044631958,1.1093220710754395,0.6364350318908691
10,0.10953068733215332,0.0024182796478271484,0.0005648136138916016,64.0,1.0967254638671875e-05,2.148803949356079,1.1372511386871338,0.695673942565918
11,0.09386515617370605,0.00261688232421875,0.0005688667297363281,72.0,1.0013580322265625e-05,3.40385103225708,0.9860789775848389,2.0391809940338135
